case_id,municipality,case_hybrid_score,case_hybrid_raw,n_events_case,event_score_mean,event_score_median,avg_resource_score_in_case
6822389,BPIC15_4,0.795,0.7902588822264658,67,0.583,0.557,0.129
6822944,BPIC15_3,0.853,0.8453269134928274,44,0.823,0.845,0.593
6826291,BPIC15_4,0.879,0.8697673716306514,22,0.811,0.822,0.806
6828065,BPIC15_3,0.429,0.4433664338980864,44,0.685,0.72,0.346
6828302,BPIC15_4,0.795,0.7908035304245489,52,0.652,0.663,0.129
6828980,BPIC15_3,0.471,0.4827532661295334,7,0.893,0.921,0.593
6841299,BPIC15_5,0.795,0.7902440521401488,54,0.699,0.712,0.045
6850100,BPIC15_3,0.525,0.5340556491620629,82,0.789,0.804,0.987
6850848,BPIC15_3,0.853,0.845574733050568,44,0.816,0.833,0.593
6853138,BPIC15_5,0.389,0.4056666992488099,67,0.611,0.612,0.045
6853358,BPIC15_1,0.427,0.4412327539063597,64,0.593,0.601,0.649
6856355,BPIC15_1,0.83,0.8241583294710842,13,0.78,0.752,0.215
6858704,BPIC15_4,0.787,0.782798153166209,74,0.586,0.579,0.129
6859906,BPIC15_3,0.837,0.8306986725239706,44,0.792,0.814,0.346
6860513,BPIC15_3,0.431,0.4448546131412851,38,0.699,0.728,0.346
6862950,BPIC15_4,0.402,0.4173210622616793,52,0.649,0.659,0.129
6873525,BPIC15_4,0.81,0.8049647842260601,51,0.71,0.722,0.129
6883196,BPIC15_3,0.412,0.4269730458138852,73,0.624,0.641,0.346
6888481,BPIC15_1,0.817,0.8114605319447442,47,0.654,0.654,0.215
6891174,BPIC15_5,0.502,0.512962732233177,58,0.678,0.658,0.993
6892758,BPIC15_4,0.833,0.8266087396673832,17,0.822,0.858,0.129
6892880,BPIC15_3,0.843,0.8356691613144599,44,0.747,0.776,0.541
6895043,BPIC15_4,0.808,0.8024383096569477,56,0.749,0.749,0.129
6896155,BPIC15_4,0.455,0.4682586527932751,82,0.748,0.778,0.939
6897881,BPIC15_5,0.862,0.854127764518227,54,0.726,0.744,0.793
6901580,BPIC15_5,0.876,0.8671358471459805,80,0.703,0.692,0.949
6903760,BPIC15_4,0.793,0.7889239121762383,61,0.64,0.65,0.129
6903817,BPIC15_3,0.443,0.4569241980997274,44,0.711,0.726,0.541
6904647,BPIC15_5,0.873,0.8647946310516466,54,0.669,0.661,0.921
6904736,BPIC15_3,0.844,0.8369193358432007,44,0.779,0.804,0.541
6905732,BPIC15_5,0.803,0.7979358419224908,54,0.713,0.708,0.045
6906765,BPIC15_1,0.837,0.8307793962786009,61,0.674,0.657,0.649
6909804,BPIC15_3,0.85,0.8431113362523839,23,0.854,0.879,0.593
6910405,BPIC15_3,0.468,0.4806491792033329,7,0.892,0.919,0.593
6916062,BPIC15_3,0.854,0.846652717686124,24,0.867,0.878,0.593
6916791,BPIC15_3,0.43,0.4440053532099826,61,0.679,0.692,0.346
6922255,BPIC15_3,0.409,0.4245530085154331,92,0.626,0.632,0.346
6924460,BPIC15_3,0.832,0.8257495575112002,44,0.756,0.78,0.346
6932459,BPIC15_4,0.479,0.491227558004238,76,0.745,0.778,0.97
6935038,BPIC15_1,0.834,0.8278897805158777,52,0.644,0.645,0.649
6937987,BPIC15_4,0.896,0.8864754577568766,75,0.788,0.805,0.97
6939350,BPIC15_5,0.855,0.8470253927766245,54,0.656,0.673,0.825
6940627,BPIC15_5,0.823,0.8171131283573803,54,0.671,0.678,0.413
6943119,BPIC15_1,0.475,0.4867813129454426,62,0.77,0.8,0.972
6944630,BPIC15_4,0.802,0.7974204051844609,52,0.693,0.702,0.129
6948824,BPIC15_4,0.858,0.8505531244148078,25,0.762,0.765,0.806
6951370,BPIC15_3,0.859,0.8513808618383558,22,0.857,0.892,0.593
6956092,BPIC15_5,0.787,0.7825057824666773,58,0.655,0.662,0.045
6958203,BPIC15_4,0.398,0.4142069778828506,52,0.61,0.617,0.129
6961179,BPIC15_3,0.84,0.8328015432522551,44,0.8,0.816,0.346
6961786,BPIC15_5,0.87,0.8620790492488276,66,0.678,0.684,0.921
6975382,BPIC15_1,0.817,0.8117932066176632,47,0.644,0.635,0.215
6976989,BPIC15_4,0.417,0.4322646398864022,62,0.618,0.626,0.469
6978178,BPIC15_1,0.834,0.8275838581897236,57,0.638,0.623,0.649
6987008,BPIC15_1,0.821,0.815032404182925,50,0.652,0.641,0.215
6987403,BPIC15_5,0.862,0.8544251763457589,54,0.73,0.74,0.793
6988362,BPIC15_1,0.825,0.8194415704987963,31,0.769,0.785,0.215
6990307,BPIC15_4,0.416,0.4313190645663431,52,0.595,0.607,0.469
6994492,BPIC15_4,0.419,0.4339535907622509,52,0.613,0.616,0.469
6997227,BPIC15_3,0.513,0.5230217561663855,52,0.783,0.8,0.987
6997929,BPIC15_3,0.852,0.8446307052420419,44,0.828,0.841,0.593
7002848,BPIC15_3,0.851,0.8440854818166076,27,0.846,0.868,0.541
7004349,BPIC15_3,0.516,0.526316914970312,44,0.707,0.732,0.976
7005690,BPIC15_3,0.825,0.8192510569455147,57,0.759,0.781,0.346
7006971,BPIC15_5,0.409,0.4248105219069283,65,0.518,0.498,0.413
7012106,BPIC15_1,0.836,0.8295236410203733,52,0.63,0.626,0.649
7021161,BPIC15_5,0.9,0.8903098859965635,20,0.813,0.809,0.921
7023395,BPIC15_5,0.39,0.4064710259052256,73,0.59,0.586,0.413
7025596,BPIC15_1,0.362,0.3800713923096867,101,0.624,0.64,0.215
7030315,BPIC15_3,0.372,0.3888837090739316,62,0.643,0.652,0.541
7030739,BPIC15_1,0.82,0.8138946319784233,47,0.682,0.681,0.215
7033274,BPIC15_3,0.469,0.4809186760168444,7,0.892,0.92,0.593
7033573,BPIC15_1,0.448,0.4614702093552228,50,0.715,0.736,0.649
7034980,BPIC15_1,0.41,0.425391987373507,74,0.627,0.636,0.649
7035892,BPIC15_1,0.901,0.8906514357864032,33,0.782,0.823,0.965
7039903,BPIC15_5,0.784,0.7805036757165782,78,0.629,0.621,0.045
7041205,BPIC15_5,0.786,0.7816714198654271,66,0.624,0.629,0.045
7041552,BPIC15_3,0.472,0.4836768629572909,4,0.907,0.938,0.593
7044141,BPIC15_5,0.449,0.4620947144377068,11,0.811,0.782,0.413
7045138,BPIC15_4,0.801,0.7962561230180113,52,0.661,0.65,0.129
7046558,BPIC15_3,0.844,0.8366978308248535,44,0.755,0.784,0.541
7049922,BPIC15_3,0.468,0.4803724096873458,5,0.925,0.956,0.593
7051218,BPIC15_5,0.799,0.7944342491716627,54,0.709,0.716,0.045
7052980,BPIC15_5,0.828,0.8223051912427287,54,0.68,0.692,0.413
7057408,BPIC15_3,0.469,0.4814375876246529,7,0.893,0.92,0.593
7057482,BPIC15_4,0.402,0.4176289681740441,62,0.636,0.651,0.129
7062577,BPIC15_3,0.923,0.9116131303033214,44,0.803,0.821,0.976
7063268,BPIC15_3,0.855,0.8477028762026699,44,0.835,0.848,0.593
7066675,BPIC15_5,0.425,0.4397822589612403,54,0.618,0.619,0.413
7072212,BPIC15_3,0.847,0.8396533301514961,42,0.789,0.808,0.541
7073744,BPIC15_1,0.423,0.4374200412138842,46,0.657,0.682,0.649
7075309,BPIC15_1,0.41,0.4250360345583129,76,0.634,0.642,0.215
7076310,BPIC15_1,0.844,0.8367937775155107,54,0.749,0.776,0.649
7077944,BPIC15_1,0.442,0.4559305794164389,55,0.718,0.734,0.649
7079504,BPIC15_1,0.405,0.4207126597561547,88,0.605,0.608,0.892
7083071,BPIC15_3,0.833,0.8262749189524561,44,0.75,0.775,0.346
7083712,BPIC15_3,0.92,0.9094295633380968,36,0.865,0.876,0.987
7085925,BPIC15_1,0.848,0.8404604701718114,51,0.765,0.774,0.649
7097531,BPIC15_3,0.831,0.8249974822660109,69,0.747,0.759,0.346
7097591,BPIC15_1,0.42,0.4351324916445536,62,0.633,0.656,0.649
7099142,BPIC15_1,0.836,0.8293069401555291,17,0.771,0.738,0.215
7101494,BPIC15_1,0.421,0.4352842195682859,62,0.671,0.7,0.215
7101985,BPIC15_4,0.815,0.8094656520023754,16,0.71,0.704,0.129
7103197,BPIC15_1,0.867,0.858580804703223,15,0.707,0.743,0.892
7104240,BPIC15_5,0.887,0.8779744261605689,43,0.775,0.796,0.921
7112866,BPIC15_3,0.435,0.4488727221684335,38,0.732,0.75,0.346
7113691,BPIC15_3,0.841,0.8337855309286684,45,0.806,0.83,0.346
7114250,BPIC15_3,0.433,0.446908790095405,57,0.652,0.669,0.541
7117458,BPIC15_3,0.834,0.8279619531894115,57,0.746,0.767,0.541
7118291,BPIC15_4,0.856,0.8487437424460941,52,0.799,0.827,0.806
7120872,BPIC15_1,0.832,0.8255094219207825,47,0.791,0.813,0.215
7123859,BPIC15_5,0.886,0.8771662689985544,60,0.747,0.746,0.921
7126056,BPIC15_5,0.942,0.9295819771167344,22,0.815,0.824,0.993
7135238,BPIC15_3,0.506,0.5167804494863597,81,0.77,0.784,0.987
7139204,BPIC15_1,0.44,0.4536209104129797,75,0.678,0.692,0.649
7145059,BPIC15_1,0.83,0.8234397886258629,51,0.772,0.784,0.215
7146854,BPIC15_3,0.431,0.4448389235868171,67,0.704,0.717,0.346
7149896,BPIC15_4,0.383,0.3992214658366209,79,0.586,0.609,0.129
7151547,BPIC15_4,0.405,0.4209390566153811,93,0.557,0.581,0.469
7152123,BPIC15_4,0.877,0.8682455989700272,14,0.771,0.763,0.806
7152812,BPIC15_4,0.416,0.430784774841434,45,0.729,0.75,0.469
7152871,BPIC15_4,0.818,0.8127971682641623,25,0.78,0.798,0.129
7156047,BPIC15_4,0.816,0.8107089812852607,29,0.712,0.698,0.129
7156788,BPIC15_4,0.406,0.4211897122195945,53,0.637,0.651,0.129
7159731,BPIC15_1,0.827,0.8210739327110044,49,0.744,0.768,0.215
7161159,BPIC15_4,0.829,0.8226577332217674,20,0.842,0.87,0.129
7163603,BPIC15_1,0.829,0.8224824697989411,47,0.763,0.78,0.215
7165269,BPIC15_1,0.424,0.4382046696552629,72,0.701,0.724,0.215
7166656,BPIC15_1,0.85,0.8426438886075628,47,0.776,0.804,0.649
7169062,BPIC15_1,0.406,0.4211418504306601,89,0.777,0.788,0.215
7169907,BPIC15_4,0.472,0.4843490813696441,76,0.747,0.777,0.97
7171453,BPIC15_4,0.792,0.78790732538252,52,0.687,0.717,0.129
7177218,BPIC15_4,0.392,0.4082346167084567,65,0.63,0.646,0.129
7177829,BPIC15_4,0.808,0.8026008199854345,52,0.691,0.7,0.129
7177944,BPIC15_5,0.789,0.7848965466347781,72,0.627,0.622,0.045
7182297,BPIC15_4,0.829,0.8226115001166882,19,0.814,0.822,0.129
7182301,BPIC15_4,0.392,0.4080190391149224,72,0.628,0.643,0.129
7189765,BPIC15_4,0.824,0.8181899184256716,52,0.671,0.673,0.469
7200281,BPIC15_3,0.921,0.9096651932770504,53,0.826,0.85,0.987
7208889,BPIC15_4,0.833,0.8261852160857915,52,0.739,0.755,0.469
7212255,BPIC15_3,0.837,0.8299696353085834,53,0.743,0.765,0.541
7217330,BPIC15_3,0.852,0.8449707051826524,20,0.833,0.88,0.593
7222486,BPIC15_5,0.467,0.4794661749564485,72,0.585,0.596,0.921
7222559,BPIC15_4,0.408,0.4238354654548726,52,0.645,0.67,0.129
7223031,BPIC15_3,0.857,0.8494728640925899,13,0.883,0.903,0.593
7234984,BPIC15_4,0.849,0.8414125645302761,26,0.774,0.767,0.469
7236751,BPIC15_3,0.57,0.5769184678051211,10,0.779,0.819,1.0
7243858,BPIC15_3,0.836,0.829684365743466,53,0.726,0.751,0.541
7244758,BPIC15_3,0.839,0.832188970018322,31,0.822,0.846,0.541
7249728,BPIC15_3,0.836,0.829718934152813,42,0.769,0.793,0.346
7250385,BPIC15_3,0.445,0.4581836787541253,42,0.717,0.738,0.541
7250959,BPIC15_3,0.833,0.8269978828254382,42,0.744,0.766,0.346
7258497,BPIC15_1,0.816,0.810889836308309,68,0.803,0.82,0.215
7261262,BPIC15_1,0.861,0.8533182462233441,44,0.832,0.843,0.649
7262529,BPIC15_3,0.433,0.4475876185638502,57,0.746,0.76,0.346
7263125,BPIC15_3,0.504,0.5141308725029146,82,0.763,0.782,0.987
7269805,BPIC15_3,0.82,0.8143002502564437,61,0.727,0.747,0.346
7270465,BPIC15_5,0.836,0.8292694759485741,60,0.731,0.744,0.413
7270608,BPIC15_3,0.847,0.8395002803662857,42,0.862,0.888,0.346
7271152,BPIC15_3,0.918,0.9074263665188056,42,0.781,0.798,0.976
7276577,BPIC15_4,0.811,0.8056907919456869,51,0.699,0.723,0.129
7283037,BPIC15_1,0.847,0.8398345714884665,47,0.755,0.786,0.649
7285563,BPIC15_3,0.419,0.4336515241180586,53,0.636,0.659,0.346
7291868,BPIC15_3,0.411,0.4257931106709079,77,0.599,0.621,0.346
7292724,BPIC15_3,0.848,0.8407590604017221,42,0.802,0.81,0.541
7299747,BPIC15_4,0.499,0.5093776826282137,8,0.91,0.922,0.806
7305087,BPIC15_4,0.416,0.4307274919293249,53,0.652,0.675,0.469
7305278,BPIC15_4,0.815,0.809173749047275,56,0.68,0.71,0.469
7306621,BPIC15_5,0.883,0.8740908711460937,32,0.762,0.764,0.949
7309993,BPIC15_4,0.813,0.8075107158623394,53,0.673,0.701,0.469
7313352,BPIC15_3,0.399,0.4147390102992626,77,0.595,0.608,0.346
7316661,BPIC15_3,0.924,0.9125523187705796,26,0.844,0.86,0.976
7317996,BPIC15_3,0.433,0.4474494746279337,79,0.681,0.7,0.541
7339566,BPIC15_3,0.858,0.85025977363182,36,0.869,0.881,0.541
7344398,BPIC15_3,0.427,0.441895807565113,42,0.679,0.696,0.346
7345348,BPIC15_4,0.87,0.8614418616956574,29,0.835,0.835,0.806
7345974,BPIC15_4,0.801,0.7966976499356067,53,0.727,0.755,0.129
7347920,BPIC15_5,0.87,0.862139416939813,58,0.692,0.696,0.825
7349398,BPIC15_5,0.42,0.4344664122745209,72,0.61,0.632,0.413
7355348,BPIC15_4,0.398,0.4135933121925286,53,0.648,0.678,0.129
7357941,BPIC15_1,0.536,0.5451013996246514,10,0.926,0.93,0.965
7359228,BPIC15_1,0.827,0.8204376825713572,55,0.755,0.765,0.215
7360083,BPIC15_3,0.428,0.4422265801949168,36,0.705,0.728,0.346
7362250,BPIC15_3,0.85,0.8423387531188377,42,0.8,0.814,0.541
7363757,BPIC15_4,0.393,0.4094463376054038,64,0.626,0.655,0.129
7366017,BPIC15_3,0.843,0.8356487373050183,42,0.781,0.803,0.541
7366993,BPIC15_4,0.804,0.7989627155813729,53,0.746,0.769,0.129
7372828,BPIC15_3,0.828,0.8213906064635099,53,0.741,0.763,0.346
7373433,BPIC15_3,0.847,0.840151328786941,42,0.784,0.806,0.541
7382003,BPIC15_4,0.415,0.4301950524955576,66,0.633,0.65,0.469
7383085,BPIC15_4,0.807,0.8016275137709422,53,0.766,0.794,0.129
7383719,BPIC15_3,0.426,0.4406785079595896,53,0.69,0.715,0.346
7395467,BPIC15_3,0.833,0.8264885294023672,53,0.771,0.787,0.346
7401299,BPIC15_1,0.409,0.4239205299023473,93,0.773,0.795,0.215
7404276,BPIC15_1,0.836,0.8298660792718027,49,0.812,0.825,0.215
7405556,BPIC15_1,0.831,0.825099644365586,45,0.778,0.805,0.215
7415162,BPIC15_3,0.845,0.8379832419031782,42,0.795,0.813,0.541
7418345,BPIC15_3,0.436,0.4496929808117142,68,0.663,0.69,0.541
7418934,BPIC15_3,0.843,0.8363608647022173,42,0.853,0.868,0.346
7425450,BPIC15_4,0.807,0.8015119798417666,53,0.757,0.779,0.129
7426936,BPIC15_3,0.845,0.8384182403130325,40,0.857,0.883,0.346
7435943,BPIC15_4,0.829,0.8226569369652477,52,0.776,0.8,0.505
7436297,BPIC15_1,0.432,0.446510667329942,48,0.737,0.754,0.215
7436412,BPIC15_4,0.807,0.8019252795459552,53,0.756,0.785,0.129
7437388,BPIC15_1,0.851,0.8433377125930821,50,0.769,0.798,0.649
7437937,BPIC15_3,0.419,0.4342665033836118,57,0.625,0.645,0.346
7441732,BPIC15_5,0.838,0.8311910525422584,58,0.737,0.736,0.413
7441734,BPIC15_1,0.834,0.8275489700182573,49,0.791,0.802,0.215
7442730,BPIC15_1,0.825,0.8185798178037887,25,0.799,0.813,0.215
7445786,BPIC15_3,0.838,0.8312091917197081,40,0.788,0.811,0.541
7447534,BPIC15_3,0.428,0.4425496861608606,53,0.699,0.726,0.346
7448195,BPIC15_3,0.428,0.4422093093154044,42,0.688,0.696,0.346
7449093,BPIC15_3,0.428,0.4428051058979284,47,0.648,0.672,0.541
7451372,BPIC15_3,0.854,0.8463942579047999,42,0.828,0.843,0.593
7453531,BPIC15_3,0.837,0.8303822867484212,42,0.785,0.811,0.346
7459695,BPIC15_3,0.542,0.5502103993629546,6,0.878,0.91,0.987
7460248,BPIC15_3,0.44,0.4534027159887376,81,0.708,0.723,0.593
7465504,BPIC15_3,0.849,0.8422511475778616,41,0.817,0.823,0.541
7470605,BPIC15_1,0.396,0.4117836489485529,86,0.776,0.796,0.215
7474526,BPIC15_4,0.808,0.8032227980196306,53,0.76,0.787,0.129
7474797,BPIC15_3,0.428,0.441909219937784,42,0.683,0.71,0.346
7475842,BPIC15_3,0.923,0.9120791596128824,53,0.833,0.849,0.987
7483585,BPIC15_1,0.834,0.827391196334726,47,0.778,0.79,0.215
7485572,BPIC15_1,0.433,0.4473039480781288,52,0.734,0.754,0.215
7485924,BPIC15_1,0.434,0.4484364328641253,17,0.765,0.784,0.215
7487950,BPIC15_5,0.897,0.8872799533487062,58,0.805,0.813,0.921
7488069,BPIC15_1,0.836,0.8293225626864285,53,0.838,0.866,0.215
7490340,BPIC15_1,0.825,0.819192089458193,60,0.73,0.749,0.215
7491579,BPIC15_1,0.832,0.8260541877167378,45,0.774,0.792,0.215
7495749,BPIC15_4,0.805,0.7995650358545535,53,0.719,0.756,0.129
7508773,BPIC15_4,0.807,0.8016659385731285,53,0.738,0.764,0.129
7516329,BPIC15_4,0.393,0.408881825966967,77,0.695,0.71,0.129
7517546,BPIC15_4,0.388,0.4046150519081813,77,0.653,0.674,0.129
7517672,BPIC15_5,0.888,0.8792277459091714,58,0.736,0.747,0.921
7520248,BPIC15_1,0.855,0.8477552571191995,45,0.806,0.816,0.649
7527227,BPIC15_4,0.807,0.8018707451210991,52,0.738,0.766,0.129
7528095,BPIC15_4,0.392,0.4081795962627904,78,0.69,0.708,0.129
7528732,BPIC15_4,0.392,0.408696236683788,77,0.691,0.709,0.129
7529388,BPIC15_4,0.393,0.4087234875912554,77,0.691,0.708,0.129
7530092,BPIC15_4,0.392,0.4085780548325732,77,0.692,0.709,0.129
7533372,BPIC15_4,0.803,0.7982535592413167,53,0.699,0.727,0.129
7543345,BPIC15_4,0.842,0.8348967095288103,42,0.792,0.808,0.469
7565293,BPIC15_5,0.393,0.4094165330790835,92,0.641,0.643,0.045
7571970,BPIC15_4,0.808,0.8031141324149962,53,0.739,0.762,0.129
7577592,BPIC15_3,0.431,0.4452464463582575,42,0.722,0.737,0.346
7585867,BPIC15_3,0.823,0.8171869754119413,70,0.675,0.692,0.541
7588864,BPIC15_1,0.858,0.8504309704912385,48,0.809,0.815,0.649
7591124,BPIC15_3,0.853,0.846003923578234,42,0.859,0.874,0.593
7604497,BPIC15_4,0.804,0.7990259702541963,64,0.729,0.757,0.129
7606832,BPIC15_3,0.436,0.4497289863120183,68,0.7,0.714,0.541
7607376,BPIC15_3,0.404,0.4194775777568393,59,0.667,0.685,0.346
7611331,BPIC15_4,0.823,0.817518961027399,55,0.7,0.73,0.469
7611464,BPIC15_1,0.852,0.8447371807927135,46,0.768,0.79,0.649
7617428,BPIC15_3,0.844,0.8372797203947394,40,0.866,0.885,0.346
7618711,BPIC15_3,0.923,0.9115809680166154,47,0.816,0.826,0.987
7619425,BPIC15_3,0.4,0.4162063349700664,61,0.707,0.718,0.346
7620130,BPIC15_3,0.837,0.8302051372255471,23,0.838,0.869,0.346
7626352,BPIC15_4,0.827,0.8206676031248038,53,0.724,0.752,0.469
7628524,BPIC15_4,0.853,0.8456018978577884,30,0.826,0.831,0.505
7629076,BPIC15_4,0.823,0.81727724905784,40,0.803,0.817,0.129
7635406,BPIC15_3,0.851,0.843839085531541,52,0.838,0.854,0.593
7636966,BPIC15_3,0.851,0.8434206712827783,36,0.837,0.859,0.593
7638162,BPIC15_3,0.858,0.8498456693021174,42,0.869,0.885,0.593
7639227,BPIC15_4,0.828,0.8220851433105997,54,0.735,0.762,0.469
7642469,BPIC15_1,0.44,0.4541378035694657,47,0.688,0.708,0.649
7647130,BPIC15_3,0.852,0.8443589886718185,46,0.845,0.863,0.593
7647899,BPIC15_3,0.839,0.8324773250010236,48,0.832,0.849,0.346
7648208,BPIC15_4,0.799,0.7940417330256637,66,0.669,0.702,0.129
7651225,BPIC15_5,0.835,0.8285700714224288,31,0.764,0.753,0.413
7653693,BPIC15_1,0.865,0.8569600274355302,37,0.749,0.762,0.892
7657344,BPIC15_5,0.827,0.8205036298746569,73,0.695,0.706,0.413
7657908,BPIC15_4,0.48,0.4920292263196649,78,0.77,0.795,0.939
7661455,BPIC15_4,0.893,0.8838952363238449,54,0.826,0.845,0.939
7668765,BPIC15_4,0.399,0.4143948690232131,64,0.621,0.648,0.129
7674460,BPIC15_1,0.432,0.4463527905079282,74,0.639,0.649,0.649
7675260,BPIC15_3,0.848,0.8411200411321493,36,0.811,0.839,0.541
7677088,BPIC15_4,0.398,0.4141355939370034,79,0.595,0.605,0.129
7677837,BPIC15_1,0.853,0.8454382539457138,49,0.789,0.808,0.649
7678216,BPIC15_4,0.406,0.4213546523298288,65,0.608,0.632,0.469
7679577,BPIC15_4,0.422,0.4368430219529022,54,0.649,0.671,0.469
7686662,BPIC15_2,0.433,0.4472812981257062,73,0.57,0.547,0.757
7692082,BPIC15_2,0.847,0.8401375896441118,52,0.671,0.685,0.757
7695782,BPIC15_5,0.94,0.9284568178841686,58,0.83,0.843,0.993
7697704,BPIC15_3,0.434,0.4484209978175805,68,0.734,0.752,0.346
7698530,BPIC15_4,0.822,0.8159694479711093,66,0.686,0.72,0.469
7698954,BPIC15_3,0.842,0.8349108378106089,42,0.758,0.778,0.593
7701768,BPIC15_4,0.877,0.8686208082716682,75,0.776,0.797,0.939
7702574,BPIC15_3,0.422,0.4364798634306406,57,0.637,0.654,0.346
7707473,BPIC15_2,0.417,0.4318024884081287,40,0.65,0.663,0.714
7707857,BPIC15_4,0.834,0.8275231538010117,53,0.775,0.8,0.505
7711445,BPIC15_1,0.834,0.8273079401232245,50,0.771,0.784,0.215
7711523,BPIC15_3,0.855,0.8476137563437951,27,0.86,0.875,0.593
7712092,BPIC15_1,0.832,0.8256756077608548,51,0.809,0.814,0.215
7713560,BPIC15_1,0.427,0.4417166078482097,61,0.674,0.69,0.649
7722807,BPIC15_4,0.83,0.8237909257237416,53,0.747,0.773,0.469
7728802,BPIC15_5,0.867,0.8589771753451836,68,0.751,0.761,0.793
7730247,BPIC15_3,0.859,0.8513123933148359,42,0.871,0.887,0.593
7733647,BPIC15_4,0.789,0.785219283068557,81,0.647,0.661,0.129
7734317,BPIC15_1,0.42,0.4343998311419029,68,0.679,0.694,0.649
7734846,BPIC15_4,0.406,0.4211557235035605,54,0.645,0.681,0.129
7735884,BPIC15_2,0.843,0.8356853818839237,38,0.646,0.64,0.757
7738258,BPIC15_3,0.816,0.8103449317270847,67,0.703,0.709,0.346
7739099,BPIC15_3,0.86,0.8525513571421259,36,0.883,0.899,0.593
7740268,BPIC15_3,0.846,0.8389179427381257,53,0.805,0.822,0.593
7740813,BPIC15_3,0.86,0.8526048509982539,41,0.878,0.894,0.593
7741397,BPIC15_2,0.861,0.8530846812772868,12,0.8,0.792,0.714
7750271,BPIC15_3,0.434,0.4482660278834248,47,0.696,0.703,0.593
7754935,BPIC15_1,0.921,0.9102636937452598,32,0.83,0.845,0.985
7761751,BPIC15_3,0.853,0.8455715885140543,42,0.834,0.844,0.593
7762378,BPIC15_3,0.959,0.9462807869856948,13,0.769,0.788,1.0
7762666,BPIC15_1,0.852,0.8441718258987682,57,0.801,0.821,0.649
7763434,BPIC15_3,0.385,0.4013751575388197,70,0.605,0.616,0.346
7765826,BPIC15_4,0.858,0.8505578167534529,13,0.894,0.892,0.505
7766599,BPIC15_4,0.412,0.4274689205067186,68,0.64,0.659,0.469
7767140,BPIC15_3,0.434,0.4482517781377293,42,0.658,0.676,0.541
7773880,BPIC15_3,0.856,0.8485761944363586,42,0.863,0.886,0.593
7778644,BPIC15_4,0.84,0.8329570768834546,48,0.784,0.8,0.469
7779162,BPIC15_4,0.838,0.8314878968901106,53,0.784,0.8,0.505
7780645,BPIC15_4,0.81,0.8044133100593591,53,0.714,0.738,0.129
7787749,BPIC15_4,0.818,0.8124778520255991,52,0.778,0.806,0.129
7793626,BPIC15_4,0.816,0.8104456864994236,52,0.758,0.788,0.129
7795212,BPIC15_5,0.871,0.862855847989598,60,0.778,0.779,0.793
7795927,BPIC15_3,0.422,0.4366387619729903,53,0.66,0.685,0.346
7797048,BPIC15_5,0.889,0.8793190570491435,58,0.735,0.736,0.921
7798506,BPIC15_4,0.391,0.4069773960156738,63,0.616,0.645,0.129
7804021,BPIC15_3,0.847,0.8403314273415837,42,0.793,0.814,0.541
7804828,BPIC15_3,0.851,0.8437103536616494,53,0.834,0.853,0.593
7805378,BPIC15_3,0.423,0.4375523973839399,81,0.681,0.702,0.346
7816003,BPIC15_4,0.837,0.8303210919482642,53,0.775,0.801,0.505
7817460,BPIC15_1,0.832,0.8258755588673932,58,0.78,0.792,0.215
7818684,BPIC15_3,0.439,0.4525482991439751,57,0.674,0.693,0.541
7820961,BPIC15_4,0.812,0.8065230118345448,53,0.724,0.754,0.129
7821973,BPIC15_4,0.817,0.8111872736742236,53,0.768,0.799,0.129
7822904,BPIC15_5,0.806,0.8014343327620841,60,0.716,0.726,0.045
7830863,BPIC15_1,0.848,0.8406158997296171,57,0.758,0.771,0.649
7835395,BPIC15_3,0.86,0.8523367639362713,18,0.892,0.914,0.593
7836105,BPIC15_1,0.398,0.413912802859092,89,0.6,0.615,0.215
7842386,BPIC15_1,0.824,0.8183392178686884,28,0.862,0.877,0.215
7848540,BPIC15_3,0.439,0.4524827784295754,42,0.685,0.71,0.541
7851869,BPIC15_3,0.857,0.8495512553675187,14,0.885,0.911,0.593
7852421,BPIC15_3,0.849,0.8414359044035079,53,0.829,0.849,0.593
7855627,BPIC15_4,0.414,0.4290330053642133,55,0.682,0.713,0.129
7856458,BPIC15_3,0.84,0.8335690480077603,42,0.811,0.828,0.346
7857916,BPIC15_1,0.83,0.824031820497701,45,0.776,0.785,0.215
7858043,BPIC15_3,0.438,0.4516869223222948,42,0.69,0.716,0.541
7859212,BPIC15_1,0.406,0.4212324727487323,74,0.642,0.662,0.649
7859551,BPIC15_3,0.856,0.8487804282937023,19,0.865,0.887,0.593
7860765,BPIC15_3,0.852,0.844302894243124,53,0.828,0.848,0.593
7862062,BPIC15_5,0.838,0.8309877906701784,27,0.807,0.83,0.413
7865763,BPIC15_1,0.83,0.8234937991362979,57,0.781,0.792,0.215
7868319,BPIC15_1,0.505,0.515090297445514,24,0.703,0.725,0.965
7872455,BPIC15_3,0.854,0.8462763667316264,41,0.828,0.841,0.593
7875598,BPIC15_1,0.827,0.8204893378641789,59,0.743,0.757,0.215
7880079,BPIC15_4,0.412,0.4268489917236475,77,0.599,0.622,0.469
7883809,BPIC15_1,0.855,0.8473901193217251,45,0.8,0.807,0.649
7888932,BPIC15_5,0.812,0.8070560467537495,61,0.805,0.82,0.045
7893781,BPIC15_3,0.848,0.8404173926721428,52,0.805,0.822,0.593
7895949,BPIC15_4,0.494,0.5047691688664224,78,0.769,0.789,0.97
